1	210	3	0	0	1
1	1	3	0	1	1
1	118	3	1	0	1
1	171	3	1	1	1
1	2	4	1	0	1
1	213	4	1	1	1
1	86	5	0	0	1
1	3	5	0	1	1
1	4	6	1	0	1
1	5	7	0	0	1
1	6	8	0	1	1
1	365	8	1	0	1
1	366	9	0	0	1
1	7	9	1	0	1
2	210	3	0	0	1
2	1	3	0	1	1
2	118	3	1	0	1
2	171	3	1	1	1
2	8	4	1	0	1
2	9	5	0	0	1
2	117	5	1	0	1
2	10	6	0	0	1
2	11	7	0	1	1
2	12	8	1	0	1
3	210	3	0	0	1
3	1	3	0	1	1
3	118	3	1	0	1
3	171	3	1	1	1
3	13	4	1	0	1
3	14	5	0	0	1
3	15	6	0	0	1
3	389	7	0	0	1
3	16	7	0	1	1
3	136	8	0	0	1
3	17	8	1	0	1
4	18	3	0	0	1
4	317	3	0	1	1
4	19	4	0	1	1
4	20	5	1	0	1
4	21	6	0	1	1
4	370	7	0	0	1
4	22	7	1	0	1
5	210	3	0	0	1
5	1	3	0	1	1
5	118	3	1	0	1
5	171	3	1	1	1
5	211	4	0	0	1
5	23	4	1	0	1
5	24	5	0	0	1
5	212	5	0	1	1
5	285	6	0	0	1
5	25	6	0	1	1
5	525	6	1	0	1
5	286	7	0	1	1
5	26	7	1	0	1
5	27	8	0	1	1
5	28	9	1	0	1
5	69	10	0	0	1
5	29	10	0	1	1
5	493	10	1	0	1
5	30	11	1	0	1
5	31	12	0	0	1
5	299	12	0	1	1
5	32	13	0	0	1
5	472	13	0	1	1
5	33	14	0	0	1
5	461	14	1	0	1
5	143	14	1	1	1
6	210	3	0	0	1
6	1	3	0	1	1
6	118	3	1	0	1
6	171	3	1	1	1
6	34	4	1	0	1
6	35	5	0	0	1
6	225	5	0	1	1
6	36	6	0	0	1
6	344	6	1	0	1
6	37	7	0	0	1
6	38	8	0	0	1
6	39	9	0	0	1
7	57	3	0	0	1
7	40	3	0	1	1
7	45	3	1	0	1
7	291	3	1	1	1
7	58	4	0	0	1
7	279	4	0	1	1
7	41	4	1	0	1
7	42	5	0	0	1
7	256	5	1	0	1
7	43	6	0	0	1
7	44	7	0	0	1
8	57	3	0	0	1
8	40	3	0	1	1
8	45	3	1	0	1
8	291	3	1	1	1
9	210	3	0	0	1
9	1	3	0	1	1
9	118	3	1	0	1
9	171	3	1	1	1
9	46	4	1	0	1
9	47	5	0	0	1
9	96	5	0	1	1
9	48	6	0	0	1
9	49	7	0	1	1
9	50	8	1	0	1
10	210	3	0	0	1
10	1	3	0	1	1
10	118	3	1	0	1
10	171	3	1	1	1
10	51	4	1	0	1
10	52	5	0	1	1
10	53	6	1	0	1
10	54	7	0	0	1
10	531	8	0	0	1
10	55	8	0	1	1
10	341	9	0	0	1
10	56	9	1	0	1
11	57	3	0	0	1
11	40	3	0	1	1
11	45	3	1	0	1
11	291	3	1	1	1
11	58	4	0	0	1
11	279	4	0	1	1
11	41	4	1	0	1
11	59	5	0	0	1
11	177	5	1	0	1
11	60	6	0	0	1
11	61	7	0	0	1
11	321	7	1	0	1
11	62	8	0	1	1
11	63	9	1	0	1
11	105	9	1	1	1
12	64	3	0	0	1
12	65	4	0	0	1
12	66	5	0	0	1
12	67	6	0	0	1
12	68	7	0	0	1
12	69	8	0	0	1
12	29	8	0	1	1
12	493	8	1	0	1
13	70	3	0	0	1
13	526	3	0	1	1
13	531	4	0	0	1
13	55	4	0	1	1
13	71	5	1	0	1
14	210	3	0	0	1
14	1	3	0	1	1
14	118	3	1	0	1
14	171	3	1	1	1
14	34	4	1	0	1
14	35	5	0	0	1
14	225	5	0	1	1
14	72	6	0	0	1
14	73	7	0	1	1
14	74	8	1	0	1
15	210	3	0	0	1
15	1	3	0	1	1
15	118	3	1	0	1
15	171	3	1	1	1
15	46	4	1	0	1
15	75	5	0	1	1
15	76	6	1	0	1
15	77	7	0	0	1
15	78	8	0	0	1
15	79	9	0	1	1
15	80	10	1	0	1
16	210	3	0	0	1
16	1	3	0	1	1
16	118	3	1	0	1
16	171	3	1	1	1
16	81	4	1	0	1
16	77	5	0	0	1
16	82	6	0	0	1
16	490	6	1	0	1
16	10	7	0	0	1
16	83	8	0	1	1
16	530	9	1	0	1
16	84	9	1	1	1
16	85	10	1	0	1
16	86	11	0	0	1
16	3	11	0	1	1
17	57	3	0	0	1
17	40	3	0	1	1
17	45	3	1	0	1
17	291	3	1	1	1
17	87	4	1	0	1
