1	213	3	0	0	1
1	1	3	0	1	1
1	119	3	1	0	1
1	45	3	1	1	1
1	2	4	1	0	1
1	218	4	1	1	1
1	110	5	0	0	1
1	3	5	0	1	1
1	4	6	1	0	1
1	5	7	0	0	1
1	6	8	0	1	1
1	376	8	1	0	1
1	377	9	0	0	1
1	7	9	1	0	1
2	213	3	0	0	1
2	1	3	0	1	1
2	119	3	1	0	1
2	45	3	1	1	1
2	8	4	1	0	1
2	9	5	0	0	1
2	118	5	1	0	1
2	10	6	0	0	1
2	11	7	0	1	1
2	12	8	1	0	1
3	213	3	0	0	1
3	1	3	0	1	1
3	119	3	1	0	1
3	45	3	1	1	1
3	13	4	1	0	1
3	14	5	0	0	1
3	15	6	0	0	1
3	403	7	0	0	1
3	16	7	0	1	1
3	130	8	0	0	1
3	17	8	1	0	1
4	63	3	0	0	1
4	18	3	0	1	1
4	326	3	1	0	1
4	341	3	1	1	1
4	64	4	0	0	1
4	278	4	0	1	1
4	19	4	1	0	1
4	20	5	0	1	1
4	21	6	1	0	1
4	22	7	0	0	1
4	23	8	0	1	1
4	380	9	0	0	1
4	24	9	1	0	1
5	213	3	0	0	1
5	1	3	0	1	1
5	119	3	1	0	1
5	45	3	1	1	1
5	214	4	0	0	1
5	25	4	1	0	1
5	26	5	0	0	1
5	215	5	0	1	1
5	285	6	0	0	1
5	27	6	0	1	1
5	550	6	1	0	1
5	286	7	0	1	1
5	28	7	1	0	1
5	29	8	0	1	1
5	30	9	1	0	1
5	31	10	0	1	1
5	32	11	1	0	1
5	33	12	0	0	1
5	294	12	0	1	1
5	34	13	0	0	1
5	480	13	0	1	1
5	35	14	0	0	1
5	137	14	1	1	1
6	213	3	0	0	1
6	1	3	0	1	1
6	119	3	1	0	1
6	45	3	1	1	1
6	36	4	1	0	1
6	37	5	0	0	1
6	223	5	0	1	1
6	38	6	0	0	1
6	357	6	1	0	1
6	39	7	0	0	1
6	40	8	0	0	1
6	41	9	0	0	1
7	63	3	0	0	1
7	18	3	0	1	1
7	326	3	1	0	1
7	341	3	1	1	1
7	64	4	0	0	1
7	278	4	0	1	1
7	19	4	1	0	1
7	42	5	0	0	1
7	43	6	0	0	1
7	44	7	0	0	1
8	213	3	0	0	1
8	1	3	0	1	1
8	119	3	1	0	1
8	45	3	1	1	1
8	46	4	1	0	1
8	469	4	1	1	1
8	63	5	0	0	1
8	18	5	0	1	1
8	326	5	1	0	1
8	341	5	1	1	1
8	64	6	0	0	1
8	278	6	0	1	1
8	19	6	1	0	1
8	47	7	0	1	1
8	48	8	1	0	1
